trade_id,trade_date,settlement_date,status,amount,counterparty,instrument_type,currency
4412,10/10/2024,12/10/2024,Settled,5183.26,Counterparty_35,FX,USD
2982,10/10/2024,12/10/2024,Settled,235738.43,Counterparty_2,Stock,NGN
3204,10/10/2024,12/10/2024,Settled,858957.95,Counterparty_11,Stock,EUR
8847,10/10/2024,12/10/2024,Settled,933180.11,Counterparty_21,Bond,USD
914,10/10/2024,12/10/2024,Settled,410002.24,Counterparty_10,Bond,NGN
1449,10/10/2024,12/10/2024,Settled,944669.61,Counterparty_32,FX,GBP
546,10/10/2024,12/10/2024,Settled,358804.56,Counterparty_29,Bond,GBP
6625,10/10/2024,12/10/2024,Settled,818542.28,Counterparty_3,Derivative,USD
2045,10/10/2024,12/10/2024,Settled,860279.55,Counterparty_7,Derivative,EUR
2883,11/10/2024,13/10/2024,Settled,207868.73,Counterparty_27,FX,NGN
844,11/10/2024,13/10/2024,Settled,961109.25,Counterparty_16,FX,USD
3489,11/10/2024,13/10/2024,Settled,32712.02,Counterparty_1,Stock,GBP
8587,11/10/2024,13/10/2024,Settled,873701.73,Counterparty_27,Bond,GBP
852,11/10/2024,13/10/2024,Settled,750210.51,Counterparty_28,Stock,GBP
1590,11/10/2024,13/10/2024,Settled,717880.17,Counterparty_32,Bond,USD
4456,11/10/2024,13/10/2024,Settled,60557.71,Counterparty_26,Derivative,GBP
6866,11/10/2024,13/10/2024,Settled,304060.92,Counterparty_46,Derivative,NGN
5268,11/10/2024,13/10/2024,Settled,469937.44,Counterparty_26,FX,USD
5440,11/10/2024,13/10/2024,Settled,843969.05,Counterparty_48,Derivative,EUR
7275,11/10/2024,13/10/2024,Settled,430745.73,Counterparty_49,Bond,EUR
3197,11/10/2024,13/10/2024,Settled,941179.69,Counterparty_15,FX,USD
6078,11/10/2024,13/10/2024,Settled,544564.52,Counterparty_21,FX,EUR
9487,11/10/2024,13/10/2024,Settled,6625.68,Counterparty_26,Bond,USD
5814,11/10/2024,13/10/2024,Settled,282195.83,Counterparty_35,Bond,USD
4056,11/10/2024,16/10/2024,Delayed,17184.2,Counterparty_43,FX,USD
7516,11/10/2024,13/10/2024,Settled,820755.86,Counterparty_18,FX,USD
310,11/10/2024,13/10/2024,Settled,271561.42,Counterparty_38,Derivative,USD
7597,11/10/2024,13/10/2024,Settled,210197.31,Counterparty_12,Bond,EUR
6627,11/10/2024,13/10/2024,Settled,808023.62,Counterparty_8,Derivative,NGN
7476,11/10/2024,13/10/2024,Settled,497670.11,Counterparty_28,FX,EUR
1563,11/10/2024,13/10/2024,Settled,780744.99,Counterparty_40,Derivative,NGN
2546,12/10/2024,14/10/2024,Settled,488140.18,Counterparty_50,FX,GBP
5809,12/10/2024,14/10/2024,Settled,630053.91,Counterparty_6,Derivative,EUR
7007,12/10/2024,14/10/2024,Settled,534020.88,Counterparty_1,Derivative,GBP
9428,12/10/2024,14/10/2024,Settled,844365.38,Counterparty_46,Bond,USD
9864,12/10/2024,14/10/2024,Settled,806210.49,Counterparty_8,Bond,GBP
8833,12/10/2024,15/10/2024,Delayed,720695.65,Counterparty_29,Stock,GBP
2434,12/10/2024,14/10/2024,Settled,289117.03,Counterparty_49,Derivative,NGN
3351,12/10/2024,19/10/2024,Delayed,215697.72,Counterparty_8,Bond,NGN
9349,12/10/2024,14/10/2024,Settled,651546.51,Counterparty_22,Bond,EUR
6537,12/10/2024,14/10/2024,Settled,669646.1,Counterparty_1,Derivative,GBP
6431,12/10/2024,14/10/2024,Settled,721727.71,Counterparty_31,Bond,USD
8261,12/10/2024,14/10/2024,Settled,86513.95,Counterparty_28,Stock,NGN
8958,12/10/2024,14/10/2024,Settled,851632.96,Counterparty_10,Derivative,EUR
5006,12/10/2024,14/10/2024,Settled,89046.3,Counterparty_26,Stock,NGN
619,12/10/2024,15/10/2024,Delayed,806395.08,Counterparty_19,Bond,EUR
4691,12/10/2024,14/10/2024,Settled,369767.06,Counterparty_39,Derivative,EUR
1353,12/10/2024,14/10/2024,Settled,439176.8,Counterparty_17,FX,GBP
5385,12/10/2024,14/10/2024,Settled,648649.23,Counterparty_19,Bond,USD
5047,12/10/2024,14/10/2024,Settled,490296.08,Counterparty_38,Stock,EUR
2911,12/10/2024,14/10/2024,Settled,231186.25,Counterparty_9,Derivative,EUR
97,12/10/2024,14/10/2024,Settled,523210.1,Counterparty_11,Derivative,NGN
7122,12/10/2024,17/10/2024,Delayed,123358.94,Counterparty_5,Stock,NGN
9889,12/10/2024,14/10/2024,Settled,184856.99,Counterparty_9,Bond,GBP
1602,12/10/2024,14/10/2024,Settled,324048.19,Counterparty_27,Stock,USD
6116,12/10/2024,14/10/2024,Settled,702696.32,Counterparty_31,FX,NGN
1845,12/10/2024,14/10/2024,Settled,943132.76,Counterparty_28,Bond,NGN
3196,12/10/2024,14/10/2024,Settled,506128.52,Counterparty_42,Bond,USD
948,12/10/2024,14/10/2024,Settled,900118.62,Counterparty_27,Bond,EUR
8113,12/10/2024,14/10/2024,Settled,973768.84,Counterparty_11,FX,GBP
6565,12/10/2024,14/10/2024,Settled,155686.55,Counterparty_22,Bond,USD
6564,12/10/2024,14/10/2024,Settled,577359.19,Counterparty_45,Stock,EUR
6913,12/10/2024,14/10/2024,Settled,201364.09,Counterparty_1,FX,GBP
2877,12/10/2024,14/10/2024,Settled,498042.31,Counterparty_21,Derivative,EUR
2769,13/10/2024,15/10/2024,Settled,501102.97,Counterparty_12,Stock,EUR
2559,13/10/2024,15/10/2024,Settled,77785.21,Counterparty_49,Bond,USD
456,13/10/2024,17/10/2024,Delayed,493132.48,Counterparty_26,Bond,NGN
4698,13/10/2024,15/10/2024,Settled,508250.08,Counterparty_28,Derivative,EUR
9450,13/10/2024,17/10/2024,Delayed,319378.56,Counterparty_21,Derivative,USD
8328,13/10/2024,15/10/2024,Settled,903194.41,Counterparty_22,Bond,GBP
6115,13/10/2024,15/10/2024,Settled,270472.72,Counterparty_27,FX,USD
7227,13/10/2024,15/10/2024,Settled,859465.63,Counterparty_6,Stock,EUR
3405,13/10/2024,15/10/2024,Settled,748435.73,Counterparty_45,Bond,USD
5907,13/10/2024,15/10/2024,Settled,447427.32,Counterparty_33,Derivative,NGN
8603,13/10/2024,15/10/2024,Settled,861371,Counterparty_24,Bond,NGN
2937,13/10/2024,15/10/2024,Settled,780851.09,Counterparty_11,Derivative,GBP
8705,13/10/2024,15/10/2024,Settled,263370.98,Counterparty_40,Bond,USD
1693,13/10/2024,15/10/2024,Settled,399264.36,Counterparty_12,FX,EUR
627,13/10/2024,15/10/2024,Settled,463072.18,Counterparty_26,Stock,GBP
1869,13/10/2024,20/10/2024,Delayed,132597.04,Counterparty_28,Derivative,USD
5067,13/10/2024,15/10/2024,Settled,475294.24,Counterparty_4,Derivative,USD
5924,13/10/2024,15/10/2024,Settled,648382.29,Counterparty_34,Derivative,NGN
7573,13/10/2024,15/10/2024,Settled,148952.7,Counterparty_25,FX,NGN
5813,13/10/2024,15/10/2024,Settled,821028.16,Counterparty_30,Derivative,EUR
7379,13/10/2024,15/10/2024,Settled,589221.46,Counterparty_20,Bond,GBP
3215,13/10/2024,15/10/2024,Settled,230368.56,Counterparty_39,Bond,USD
6721,13/10/2024,15/10/2024,Settled,772495.29,Counterparty_11,FX,USD
9163,13/10/2024,15/10/2024,Settled,769400.7,Counterparty_43,Bond,USD
6446,13/10/2024,15/10/2024,Settled,539654.6,Counterparty_31,Bond,NGN
1567,14/10/2024,17/10/2024,Delayed,667882.35,Counterparty_10,FX,USD
5182,14/10/2024,16/10/2024,Settled,829736.27,Counterparty_9,FX,USD
4236,14/10/2024,16/10/2024,Settled,316457.38,Counterparty_29,Bond,EUR
9510,14/10/2024,16/10/2024,Settled,161148.73,Counterparty_42,Derivative,USD
2354,14/10/2024,16/10/2024,Settled,873824.89,Counterparty_2,FX,NGN
5319,14/10/2024,16/10/2024,Settled,143671.49,Counterparty_37,Derivative,EUR
2908,14/10/2024,16/10/2024,Settled,226899.21,Counterparty_14,Derivative,USD
2584,14/10/2024,20/10/2024,Delayed,449900.39,Counterparty_10,Bond,GBP
2414,14/10/2024,16/10/2024,Settled,28509.18,Counterparty_31,Derivative,EUR
4634,14/10/2024,16/10/2024,Settled,861556.63,Counterparty_1,FX,EUR
1376,14/10/2024,16/10/2024,Settled,870879.15,Counterparty_3,Stock,NGN
2192,14/10/2024,16/10/2024,Settled,907287.84,Counterparty_7,Derivative,USD
2523,14/10/2024,20/10/2024,Delayed,300096.19,Counterparty_36,Stock,GBP
7152,14/10/2024,16/10/2024,Settled,104855.42,Counterparty_4,Derivative,USD
8465,14/10/2024,21/10/2024,Delayed,995608.6,Counterparty_50,FX,EUR
121,14/10/2024,16/10/2024,Settled,807632.72,Counterparty_10,Stock,USD
6728,14/10/2024,16/10/2024,Settled,90611.22,Counterparty_27,Derivative,USD
8331,14/10/2024,16/10/2024,Settled,744623.84,Counterparty_5,FX,GBP
431,14/10/2024,16/10/2024,Settled,143848.69,Counterparty_15,FX,NGN
6276,14/10/2024,16/10/2024,Settled,653075.4,Counterparty_28,FX,NGN
8980,14/10/2024,16/10/2024,Settled,333485.54,Counterparty_12,Stock,NGN
1566,14/10/2024,16/10/2024,Settled,424314.52,Counterparty_41,Stock,GBP
5220,14/10/2024,16/10/2024,Settled,59399.53,Counterparty_18,FX,GBP
6097,14/10/2024,16/10/2024,Settled,53226.82,Counterparty_29,Bond,NGN
9882,14/10/2024,16/10/2024,Settled,566185.81,Counterparty_10,FX,GBP
22,14/10/2024,16/10/2024,Settled,140354.37,Counterparty_16,Bond,GBP
1597,14/10/2024,16/10/2024,Settled,274886.51,Counterparty_45,Bond,GBP
6840,14/10/2024,16/10/2024,Settled,968054.15,Counterparty_13,Stock,USD
3505,14/10/2024,16/10/2024,Settled,897468.5,Counterparty_15,Derivative,GBP
5056,14/10/2024,20/10/2024,Delayed,658649.13,Counterparty_17,Stock,GBP
9906,14/10/2024,17/10/2024,Delayed,392088.25,Counterparty_42,Stock,USD
5223,14/10/2024,16/10/2024,Settled,168852.03,Counterparty_9,Derivative,NGN
8557,14/10/2024,16/10/2024,Settled,68026.64,Counterparty_30,Derivative,NGN
4184,15/10/2024,17/10/2024,Settled,315924.2,Counterparty_43,FX,GBP
7202,15/10/2024,17/10/2024,Settled,136381.36,Counterparty_4,Stock,EUR
2308,15/10/2024,17/10/2024,Settled,617449.45,Counterparty_18,FX,NGN
4182,15/10/2024,17/10/2024,Settled,672834.76,Counterparty_20,Bond,USD
9525,15/10/2024,22/10/2024,Delayed,75671.16,Counterparty_1,Bond,USD
711,15/10/2024,17/10/2024,Settled,760467.63,Counterparty_50,FX,EUR
3337,15/10/2024,17/10/2024,Settled,908320.26,Counterparty_17,FX,GBP
9617,15/10/2024,17/10/2024,Settled,688210.75,Counterparty_3,Stock,USD
6234,15/10/2024,17/10/2024,Settled,175323.99,Counterparty_7,Bond,GBP
7698,15/10/2024,17/10/2024,Settled,689844.67,Counterparty_28,FX,NGN
943,15/10/2024,17/10/2024,Settled,651768.97,Counterparty_15,FX,EUR
5688,15/10/2024,17/10/2024,Settled,911873.33,Counterparty_2,FX,GBP
3114,15/10/2024,18/10/2024,Delayed,92300.09,Counterparty_7,FX,NGN
4399,15/10/2024,17/10/2024,Settled,170717.19,Counterparty_14,Bond,GBP
2977,15/10/2024,17/10/2024,Settled,839158.33,Counterparty_32,Stock,NGN
1761,15/10/2024,17/10/2024,Settled,454922.96,Counterparty_21,FX,USD
2740,15/10/2024,17/10/2024,Settled,76529.44,Counterparty_30,Derivative,USD
5938,15/10/2024,17/10/2024,Settled,212869.16,Counterparty_12,FX,NGN
2767,15/10/2024,17/10/2024,Settled,530130.06,Counterparty_2,FX,GBP
6599,15/10/2024,17/10/2024,Settled,920835.69,Counterparty_34,Stock,GBP
370,15/10/2024,21/10/2024,Delayed,70291.94,Counterparty_27,FX,USD
3941,15/10/2024,17/10/2024,Settled,757525.7,Counterparty_36,Stock,USD
3723,15/10/2024,17/10/2024,Settled,935549.03,Counterparty_3,Stock,EUR
754,15/10/2024,17/10/2024,Settled,335570.71,Counterparty_26,Bond,GBP
3283,15/10/2024,17/10/2024,Settled,855119.05,Counterparty_15,Bond,GBP
2469,15/10/2024,20/10/2024,Delayed,476070.49,Counterparty_2,FX,EUR
3128,15/10/2024,17/10/2024,Settled,82068.03,Counterparty_3,Bond,GBP
4478,15/10/2024,17/10/2024,Settled,358453.44,Counterparty_49,Bond,EUR
5504,16/10/2024,18/10/2024,Settled,492509.73,Counterparty_1,Stock,USD
786,16/10/2024,18/10/2024,Settled,908542.11,Counterparty_1,Stock,NGN
1765,16/10/2024,20/10/2024,Delayed,150898.62,Counterparty_31,Derivative,NGN
3644,16/10/2024,18/10/2024,Settled,466833.11,Counterparty_3,FX,NGN
3073,16/10/2024,18/10/2024,Settled,313594.49,Counterparty_26,Derivative,NGN
3099,16/10/2024,18/10/2024,Settled,9311.62,Counterparty_20,Stock,USD
7852,16/10/2024,18/10/2024,Settled,698292.48,Counterparty_3,Stock,GBP
6684,16/10/2024,18/10/2024,Settled,310059.19,Counterparty_16,Derivative,NGN
4139,16/10/2024,18/10/2024,Settled,665390.93,Counterparty_1,Stock,NGN
7076,16/10/2024,18/10/2024,Settled,183442.51,Counterparty_32,Stock,GBP
1446,16/10/2024,18/10/2024,Settled,177972.64,Counterparty_48,Derivative,GBP
3529,16/10/2024,19/10/2024,Delayed,967793.7,Counterparty_25,FX,GBP
9126,16/10/2024,18/10/2024,Settled,961800.72,Counterparty_21,Bond,NGN
7272,16/10/2024,18/10/2024,Settled,963952.1,Counterparty_4,Stock,EUR
5584,16/10/2024,18/10/2024,Settled,701797.6,Counterparty_19,Bond,EUR
5583,16/10/2024,18/10/2024,Settled,826563.92,Counterparty_31,Stock,GBP
1299,16/10/2024,19/10/2024,Delayed,636793.82,Counterparty_6,Stock,NGN
8633,16/10/2024,18/10/2024,Settled,35764.4,Counterparty_6,Derivative,EUR
8498,16/10/2024,20/10/2024,Delayed,556061.54,Counterparty_13,Bond,USD
6909,16/10/2024,18/10/2024,Settled,851637.69,Counterparty_38,FX,EUR
5800,16/10/2024,18/10/2024,Settled,164565.23,Counterparty_26,Stock,GBP
1244,16/10/2024,18/10/2024,Settled,844938.44,Counterparty_37,Bond,EUR
1618,16/10/2024,18/10/2024,Settled,662177.35,Counterparty_4,FX,EUR
4986,16/10/2024,18/10/2024,Settled,153991.36,Counterparty_27,Bond,NGN
4262,16/10/2024,18/10/2024,Settled,883390.33,Counterparty_10,Bond,USD
3518,16/10/2024,18/10/2024,Settled,386211.99,Counterparty_35,Bond,GBP
350,16/10/2024,18/10/2024,Settled,626234.06,Counterparty_26,FX,EUR
4473,17/10/2024,19/10/2024,Settled,209107.07,Counterparty_28,Bond,GBP
2638,17/10/2024,21/10/2024,Delayed,761276.75,Counterparty_24,FX,GBP
7937,17/10/2024,20/10/2024,Delayed,510247.31,Counterparty_49,FX,USD
3885,17/10/2024,19/10/2024,Settled,886295.59,Counterparty_21,Stock,EUR
4254,17/10/2024,23/10/2024,Delayed,506425.72,Counterparty_32,FX,GBP
8427,17/10/2024,19/10/2024,Settled,117761.88,Counterparty_10,Derivative,EUR
109,17/10/2024,19/10/2024,Settled,229569.37,Counterparty_11,Derivative,NGN
9086,17/10/2024,22/10/2024,Delayed,139093.85,Counterparty_21,Bond,GBP
2663,17/10/2024,19/10/2024,Settled,216524.94,Counterparty_21,Bond,USD
9370,17/10/2024,19/10/2024,Settled,581785.19,Counterparty_18,Bond,EUR
6098,17/10/2024,19/10/2024,Settled,852690.1,Counterparty_29,Derivative,NGN
8590,17/10/2024,23/10/2024,Delayed,671076.45,Counterparty_19,Derivative,GBP
6452,17/10/2024,19/10/2024,Settled,996852.43,Counterparty_6,Stock,USD
3994,17/10/2024,19/10/2024,Settled,52242.56,Counterparty_25,Derivative,EUR
7649,17/10/2024,20/10/2024,Delayed,320269.84,Counterparty_15,Derivative,EUR
2167,17/10/2024,19/10/2024,Settled,634508,Counterparty_48,Stock,USD
4181,17/10/2024,19/10/2024,Settled,403301.02,Counterparty_10,Stock,GBP
191,17/10/2024,19/10/2024,Settled,94009.67,Counterparty_37,Stock,GBP
7430,17/10/2024,20/10/2024,Delayed,666118.62,Counterparty_15,FX,USD
3106,17/10/2024,19/10/2024,Settled,434968.92,Counterparty_27,Derivative,EUR
5505,17/10/2024,19/10/2024,Settled,310925.05,Counterparty_40,Derivative,USD
6937,17/10/2024,19/10/2024,Settled,317941.92,Counterparty_2,Stock,USD
5468,17/10/2024,19/10/2024,Settled,858464.62,Counterparty_45,Stock,USD
1636,17/10/2024,19/10/2024,Settled,235407.44,Counterparty_16,Stock,USD
7499,17/10/2024,20/10/2024,Delayed,213637.24,Counterparty_27,Derivative,USD
9034,17/10/2024,19/10/2024,Settled,833441.03,Counterparty_32,FX,USD
3130,17/10/2024,19/10/2024,Settled,838653.34,Counterparty_17,FX,USD
340,18/10/2024,20/10/2024,Settled,98736.33,Counterparty_4,Stock,GBP
9773,18/10/2024,20/10/2024,Settled,176450.84,Counterparty_14,Derivative,USD
962,18/10/2024,20/10/2024,Settled,603548.96,Counterparty_33,Stock,NGN
8204,18/10/2024,20/10/2024,Settled,377874.73,Counterparty_34,Bond,NGN
9672,18/10/2024,20/10/2024,Settled,698376.26,Counterparty_7,Bond,NGN
1014,18/10/2024,20/10/2024,Settled,40387.38,Counterparty_48,Bond,NGN
826,18/10/2024,24/10/2024,Delayed,919935.76,Counterparty_14,Stock,GBP
8790,18/10/2024,22/10/2024,Delayed,668512.48,Counterparty_49,Stock,USD
555,18/10/2024,20/10/2024,Settled,876776.95,Counterparty_41,Bond,GBP
9659,18/10/2024,20/10/2024,Settled,642034.03,Counterparty_32,Stock,USD
9570,18/10/2024,20/10/2024,Settled,824898.44,Counterparty_44,Bond,EUR
8970,18/10/2024,20/10/2024,Settled,67683.5,Counterparty_11,Stock,NGN
4738,18/10/2024,20/10/2024,Settled,349483.08,Counterparty_45,FX,USD
7554,18/10/2024,20/10/2024,Settled,465389.93,Counterparty_46,Derivative,GBP
3786,18/10/2024,20/10/2024,Settled,105350.06,Counterparty_29,Stock,GBP
2413,18/10/2024,20/10/2024,Settled,486104.11,Counterparty_20,FX,USD
6561,18/10/2024,20/10/2024,Settled,240911.44,Counterparty_28,FX,EUR
7248,18/10/2024,20/10/2024,Settled,862908.01,Counterparty_42,Bond,USD
4960,18/10/2024,24/10/2024,Delayed,749620.07,Counterparty_39,FX,EUR
5617,18/10/2024,20/10/2024,Settled,877243.35,Counterparty_12,Bond,USD
6647,18/10/2024,23/10/2024,Delayed,898698.31,Counterparty_11,Stock,USD
2992,18/10/2024,21/10/2024,Delayed,800203.48,Counterparty_29,Bond,NGN
4546,18/10/2024,24/10/2024,Delayed,812054.26,Counterparty_12,FX,USD
3571,18/10/2024,20/10/2024,Settled,314561.62,Counterparty_29,Derivative,EUR
249,19/10/2024,21/10/2024,Settled,963656.36,Counterparty_16,FX,NGN
6152,19/10/2024,21/10/2024,Settled,540677.05,Counterparty_10,FX,NGN
7183,19/10/2024,21/10/2024,Settled,780303.94,Counterparty_46,Bond,NGN
3918,19/10/2024,23/10/2024,Delayed,346460.29,Counterparty_49,FX,GBP
2318,19/10/2024,21/10/2024,Settled,395181.5,Counterparty_32,Derivative,EUR
6645,19/10/2024,26/10/2024,Delayed,268400.77,Counterparty_8,Stock,NGN
7904,19/10/2024,24/10/2024,Delayed,803329.96,Counterparty_3,FX,GBP
9197,19/10/2024,21/10/2024,Settled,739039.25,Counterparty_9,Stock,EUR
4429,19/10/2024,21/10/2024,Settled,179852.61,Counterparty_42,Stock,GBP
9045,19/10/2024,21/10/2024,Settled,456671.08,Counterparty_17,FX,NGN
6513,19/10/2024,21/10/2024,Settled,845665.3,Counterparty_32,Derivative,USD
4431,19/10/2024,21/10/2024,Settled,677868.26,Counterparty_4,Stock,GBP
2032,19/10/2024,21/10/2024,Settled,565764.92,Counterparty_39,Bond,USD
6070,19/10/2024,21/10/2024,Settled,239606.32,Counterparty_4,FX,NGN
7292,19/10/2024,21/10/2024,Settled,78915.87,Counterparty_11,Bond,EUR
8279,19/10/2024,21/10/2024,Settled,398689.09,Counterparty_11,Derivative,EUR
4676,19/10/2024,21/10/2024,Settled,886493.98,Counterparty_44,Bond,GBP
4352,19/10/2024,22/10/2024,Delayed,598964.43,Counterparty_17,Derivative,EUR
6990,19/10/2024,21/10/2024,Settled,32037.06,Counterparty_45,Derivative,EUR
9345,19/10/2024,21/10/2024,Settled,59238.91,Counterparty_48,Derivative,EUR
1932,19/10/2024,21/10/2024,Settled,561923.1,Counterparty_8,Derivative,NGN
6628,19/10/2024,21/10/2024,Settled,693185.55,Counterparty_49,Stock,NGN
6708,19/10/2024,21/10/2024,Settled,545538.33,Counterparty_22,Stock,EUR
5185,19/10/2024,21/10/2024,Settled,751671.89,Counterparty_12,Stock,USD
6629,19/10/2024,21/10/2024,Settled,556314.94,Counterparty_14,Bond,NGN
6726,19/10/2024,21/10/2024,Settled,90562.58,Counterparty_4,Bond,USD
4588,19/10/2024,26/10/2024,Delayed,131586.61,Counterparty_45,Bond,NGN
9532,19/10/2024,21/10/2024,Settled,933479.91,Counterparty_48,FX,GBP
3217,19/10/2024,21/10/2024,Settled,166119.21,Counterparty_9,FX,GBP
1804,19/10/2024,21/10/2024,Settled,297239.05,Counterparty_47,Bond,EUR
4488,19/10/2024,21/10/2024,Settled,355477.02,Counterparty_20,Stock,GBP
1168,19/10/2024,21/10/2024,Settled,507960.27,Counterparty_32,Derivative,USD
1288,19/10/2024,21/10/2024,Settled,351276.3,Counterparty_16,Bond,GBP
8977,19/10/2024,25/10/2024,Delayed,329417.24,Counterparty_39,Bond,NGN
7509,20/10/2024,22/10/2024,Settled,607082.63,Counterparty_4,Bond,GBP
3891,20/10/2024,26/10/2024,Delayed,752645.48,Counterparty_20,FX,GBP
8243,20/10/2024,22/10/2024,Settled,25402.46,Counterparty_7,Derivative,EUR
9048,20/10/2024,22/10/2024,Settled,571748.7,Counterparty_17,Stock,GBP
5672,20/10/2024,27/10/2024,Delayed,286848.91,Counterparty_25,Derivative,NGN
4899,20/10/2024,22/10/2024,Settled,90669.74,Counterparty_39,Bond,USD
1594,20/10/2024,22/10/2024,Settled,105005.54,Counterparty_19,Bond,EUR
5033,20/10/2024,22/10/2024,Settled,564852.17,Counterparty_4,Stock,USD
5679,20/10/2024,22/10/2024,Settled,712507.98,Counterparty_37,Derivative,USD
3582,20/10/2024,22/10/2024,Settled,838392.19,Counterparty_1,Stock,NGN
5445,20/10/2024,22/10/2024,Settled,73592.92,Counterparty_33,Derivative,EUR
2563,20/10/2024,22/10/2024,Settled,51175.79,Counterparty_30,FX,NGN
5978,20/10/2024,22/10/2024,Settled,150759.34,Counterparty_9,Derivative,USD
2691,20/10/2024,24/10/2024,Delayed,531406.74,Counterparty_29,Stock,USD
2239,20/10/2024,22/10/2024,Settled,79890.19,Counterparty_10,Stock,NGN
8495,20/10/2024,22/10/2024,Settled,186646.22,Counterparty_44,FX,NGN
2623,20/10/2024,22/10/2024,Settled,434383.6,Counterparty_15,FX,NGN
2746,20/10/2024,22/10/2024,Settled,781540.53,Counterparty_24,Stock,USD
5289,20/10/2024,22/10/2024,Settled,97597.87,Counterparty_20,Stock,EUR
1706,20/10/2024,22/10/2024,Settled,106559.02,Counterparty_37,FX,USD
7151,20/10/2024,22/10/2024,Settled,770203.64,Counterparty_22,FX,USD
4252,20/10/2024,22/10/2024,Settled,62974.73,Counterparty_37,Derivative,GBP
3534,20/10/2024,22/10/2024,Settled,300083.99,Counterparty_2,Bond,USD
922,20/10/2024,22/10/2024,Settled,487943.77,Counterparty_8,Stock,NGN
4092,20/10/2024,22/10/2024,Settled,341977.33,Counterparty_11,FX,USD
7705,20/10/2024,22/10/2024,Settled,50111.67,Counterparty_46,Bond,USD
9075,20/10/2024,22/10/2024,Settled,370628.89,Counterparty_36,Stock,EUR
6884,20/10/2024,22/10/2024,Settled,466021.49,Counterparty_50,Stock,USD
7687,20/10/2024,22/10/2024,Settled,747477.42,Counterparty_39,Derivative,USD
4420,20/10/2024,22/10/2024,Settled,177905.17,Counterparty_48,Stock,USD
2502,20/10/2024,22/10/2024,Settled,764763.27,Counterparty_9,FX,GBP
7391,20/10/2024,26/10/2024,Delayed,650214.06,Counterparty_19,FX,USD
2177,20/10/2024,22/10/2024,Settled,279996.81,Counterparty_20,Derivative,USD
1704,21/10/2024,23/10/2024,Settled,506635.72,Counterparty_32,Bond,EUR
2253,21/10/2024,24/10/2024,Delayed,669531.06,Counterparty_30,Bond,NGN
6072,21/10/2024,23/10/2024,Settled,305794.59,Counterparty_45,FX,NGN
600,21/10/2024,23/10/2024,Settled,41827.75,Counterparty_19,FX,GBP
5387,21/10/2024,23/10/2024,Settled,446072.3,Counterparty_9,Stock,GBP
6738,21/10/2024,27/10/2024,Delayed,4826.46,Counterparty_38,Derivative,EUR
7468,21/10/2024,28/10/2024,Delayed,651137.53,Counterparty_4,Stock,USD
6696,21/10/2024,23/10/2024,Settled,741142.32,Counterparty_36,Stock,GBP
8643,21/10/2024,23/10/2024,Settled,276171.23,Counterparty_36,Bond,EUR
5762,21/10/2024,26/10/2024,Delayed,936240.39,Counterparty_26,Derivative,EUR
3479,21/10/2024,23/10/2024,Settled,489007.14,Counterparty_42,Bond,EUR
1039,21/10/2024,23/10/2024,Settled,66290.98,Counterparty_38,Bond,EUR
8046,21/10/2024,23/10/2024,Settled,101652.09,Counterparty_19,FX,EUR
7197,21/10/2024,27/10/2024,Delayed,131948.78,Counterparty_19,FX,GBP
3354,21/10/2024,23/10/2024,Settled,507552.59,Counterparty_48,FX,EUR
8458,21/10/2024,23/10/2024,Settled,382598.07,Counterparty_7,Bond,NGN
4166,21/10/2024,23/10/2024,Settled,389337.62,Counterparty_42,Bond,EUR
8307,21/10/2024,23/10/2024,Settled,179450.25,Counterparty_24,Stock,USD
2023,21/10/2024,23/10/2024,Settled,936885.64,Counterparty_16,Stock,EUR
9976,21/10/2024,23/10/2024,Settled,187058.69,Counterparty_39,Derivative,EUR
2861,21/10/2024,26/10/2024,Delayed,866903.58,Counterparty_39,Derivative,USD
6010,21/10/2024,23/10/2024,Settled,253945.71,Counterparty_40,Bond,USD
6127,21/10/2024,23/10/2024,Settled,510216.35,Counterparty_2,Derivative,NGN
7921,21/10/2024,23/10/2024,Settled,648189.2,Counterparty_15,FX,GBP
5917,21/10/2024,23/10/2024,Settled,984591.32,Counterparty_33,Derivative,EUR
1290,21/10/2024,23/10/2024,Settled,79499.92,Counterparty_4,Bond,USD
3275,21/10/2024,23/10/2024,Settled,836281.59,Counterparty_10,Bond,EUR
5933,21/10/2024,23/10/2024,Settled,249039.19,Counterparty_16,Bond,USD
9316,21/10/2024,23/10/2024,Settled,100831.95,Counterparty_28,FX,EUR
680,21/10/2024,23/10/2024,Settled,865641.62,Counterparty_16,Bond,GBP
770,21/10/2024,23/10/2024,Settled,821436.05,Counterparty_8,FX,EUR
7645,22/10/2024,24/10/2024,Settled,165553.03,Counterparty_14,Stock,NGN
1044,22/10/2024,27/10/2024,Delayed,626265.49,Counterparty_4,FX,NGN
6018,22/10/2024,24/10/2024,Settled,547368.6,Counterparty_45,Derivative,GBP
9116,22/10/2024,27/10/2024,Delayed,476179.38,Counterparty_39,FX,GBP
3604,22/10/2024,24/10/2024,Settled,279364.42,Counterparty_30,Derivative,USD
6656,22/10/2024,24/10/2024,Settled,418550.54,Counterparty_22,FX,EUR
7547,22/10/2024,24/10/2024,Settled,779752.15,Counterparty_33,Derivative,NGN
5818,22/10/2024,24/10/2024,Settled,581187.82,Counterparty_50,Derivative,USD
